city,utm easting,utm northing,zone number,zone letter,country,iso2,admin,capital,population,population_proper
Güira de Melena,345350.3813962335,2521739.6610144805,17,Q,Cuba,CU,Artemisa,minor,,
Mariel,320238.40935184667,2543410.989326652,17,Q,Cuba,CU,Artemisa,minor,,
Jesús Menéndez,346422.7037917642,2340725.5958833373,18,Q,Cuba,CU,Las Tunas,minor,,
Nueva Paz,422369.61888034723,2517444.9002843867,17,Q,Cuba,CU,Mayabeque,minor,,
Perico,498121.42392618326,2518045.3668463356,17,Q,Cuba,CU,Matanzas,minor,,
La Sierpe,679049.07140866,2408639.7790160994,17,Q,Cuba,CU,Sancti Spíritus,minor,,
Jatibonico,689089.7264471431,2427684.0190826654,17,Q,Cuba,CU,Sancti Spíritus,minor,,
Najasa,214756.51460411394,2332693.9145032573,18,Q,Cuba,CU,Camagüey,minor,,
Aguada de Pasajeros,515650.42824886093,2475299.320872545,17,Q,Cuba,CU,Cienfuegos,minor,,
Florencia,709016.096390104,2450392.6199285854,17,Q,Cuba,CU,Ciego de Ávila,minor,,
San Nicolás,406249.37457456306,2519930.8846260784,17,Q,Cuba,CU,Mayabeque,minor,,
Buey Arriba,316430.1523495871,2231465.6636023736,18,Q,Cuba,CU,Granma,minor,,
San Juan y Martínez,207334.77614538907,2466534.172347497,17,Q,Cuba,CU,Pinar del Río,minor,,
Palenque,503089.34945997637,2251732.7789423093,18,Q,Cuba,CU,Guantánamo,minor,,
Madruga,412175.5733801663,2533812.0329540214,17,Q,Cuba,CU,Mayabeque,minor,,
Pilón,256758.5502632706,2202707.2514959658,18,Q,Cuba,CU,Granma,minor,,
Colombia,247794.53330006322,2322746.3944909633,18,Q,Cuba,CU,Las Tunas,minor,,
Quemado de Güines,576750.6435294284,2520263.437651597,17,Q,Cuba,CU,Villa Clara,minor,,
Bauta,341407.0920175042,2542391.8179718545,17,Q,Cuba,CU,Artemisa,minor,,
Cacocum,361968.58022229164,2293689.5739812446,18,Q,Cuba,CU,Holguín,minor,,
Rodas,545723.8502381823,2470732.3289800016,17,Q,Cuba,CU,Cienfuegos,minor,,
Melena del Sur,381909.6541345142,2520573.8750956645,17,Q,Cuba,CU,Mayabeque,minor,,
Jiguaní,351023.0822313676,2252834.0829163822,18,Q,Cuba,CU,Granma,minor,,
Guáimaro,255811.2716027801,2329726.261491334,18,Q,Cuba,CU,Camagüey,minor,,
Cifuentes,598021.2465589393,2504560.5826497097,17,Q,Cuba,CU,Villa Clara,minor,,
Calixto,305374.00238532614,2314469.159438893,18,Q,Cuba,CU,Las Tunas,minor,,
Calimete,509688.3867789331,2491850.036996989,17,Q,Cuba,CU,Matanzas,minor,,
La Máquina,580743.279932319,2232914.4523393535,18,Q,Cuba,CU,Guantánamo,minor,,
Yara,296207.62925822113,2243077.3994497363,18,Q,Cuba,CU,Granma,minor,,
Chambas,715231.9469870026,2455930.5915351966,17,Q,Cuba,CU,Ciego de Ávila,minor,,
Antilla,423456.0200601072,2303623.091927149,18,Q,Cuba,CU,Holguín,minor,,
Guisa,339227.0753774947,2240440.8374568555,18,Q,Cuba,CU,Granma,minor,,
Encrucijada,616540.3781076055,2501679.4874359,17,Q,Cuba,CU,Villa Clara,minor,,
La Palma,237705.5343510477,2518101.5964897512,17,Q,Cuba,CU,Pinar del Río,minor,,
Unión de Reyes,444969.5133988835,2520932.022004701,17,Q,Cuba,CU,Matanzas,minor,,
Minas de Matahambre,197134.42739807843,2500784.122362084,17,Q,Cuba,CU,Pinar del Río,minor,,
