city,utm easting,utm northing,zone number,zone letter,country,iso2,admin,capital,population,population_proper
Khabāt,380607.4935453624,4015601.1690980257,38,S,Iraq,IQ,Arbīl,minor,,
Sinjār,758235.9266968975,4023383.4798955107,37,S,Iraq,IQ,Nīnawá,minor,,
Al Ḩawījah,388447.14673140517,3909878.356198745,38,S,Iraq,IQ,Kirkūk,minor,,
Baḩirkah,413403.13686520077,4019381.243856686,38,S,Iraq,IQ,Arbīl,minor,,
Barwānah,258549.90083748312,3775706.172195091,38,S,Iraq,IQ,Al Anbār,minor,,
Dāratū,415382.7823857875,3997736.760045857,38,S,Iraq,IQ,Arbīl,minor,,
Ash Shāmīyah,462273.255683291,3536356.2334801946,38,R,Iraq,IQ,Al Qādisīyah,minor,,
Derbendîxan,562570.9079626481,3885686.525925497,38,S,Iraq,IQ,As Sulaymānīyah,minor,,
Soran,459249.25879051624,4056498.9695282807,38,S,Iraq,IQ,Arbīl,minor,,
Badrah,587086.3540218916,3664432.8609048706,38,S,Iraq,IQ,Wāsiţ,minor,,
Al Ḩamdānīyah,354134.35650716966,4015090.637926778,38,S,Iraq,IQ,Nīnawá,minor,,
Baladrūz,507212.4454976578,3728487.3141701156,38,S,Iraq,IQ,Diyālá,minor,,
Bayjī,361974.1748345973,3866228.4776064367,38,S,Iraq,IQ,Şalāḩ ad Dīn,minor,,
Makhmūr,371630.30177552655,3960058.3719904847,38,S,Iraq,IQ,Arbīl,minor,,
Rāwah,768070.345741591,3819501.7473685946,37,S,Iraq,IQ,Al Anbār,minor,,
Ṟuwandiz,457407.57474531257,4051944.46847272,38,S,Iraq,IQ,Arbīl,minor,,
Pênciwên,585769.0523747439,3942580.162742802,38,S,Iraq,IQ,As Sulaymānīyah,minor,,
Mawet,537270.1785096452,3973068.3950573965,38,S,Iraq,IQ,As Sulaymānīyah,minor,,
Abī al Khaşīb,786003.0941345717,3372016.2136388365,38,R,Iraq,IQ,Al Başrah,minor,,
Nāḩiyat Alī ash Sharqī,665019.4448931151,3555394.6704161847,38,S,Iraq,IQ,Maysān,minor,,
Ṟaniye,489434.2430643727,4012251.008883059,38,S,Iraq,IQ,As Sulaymānīyah,minor,,
Chemchemał,484978.0368172145,3932227.8542787023,38,S,Iraq,IQ,As Sulaymānīyah,minor,,
Hełebcey Taze,562670.788684084,3908720.8496611915,38,S,Iraq,IQ,As Sulaymānīyah,minor,,
Sūq ash Shuyūkh,638996.401107976,3418412.109393798,38,R,Iraq,IQ,Dhī Qār,minor,,
Chwarta,551759.3971839454,3953774.597455413,38,S,Iraq,IQ,As Sulaymānīyah,minor,,
Al Hindīyah,427482.9541940286,3601299.3986636433,38,S,Iraq,IQ,Karbalā’,minor,,
Batîfa,323500.5788247126,4116093.679335556,38,S,Iraq,IQ,Dahūk,minor,,
Ţūz Khūrmātū,466425.18864709884,3860693.587017899,38,S,Iraq,IQ,Şalāḩ ad Dīn,minor,,
Ṟizgarî,284221.84354231367,4113189.00414905,38,S,Iraq,IQ,Dahūk,minor,,
Al Qā’im,682885.5613642632,3807472.0262766127,37,S,Iraq,IQ,Al Anbār,minor,,
Bameṟnê,346390.5807199005,4109764.406364117,38,S,Iraq,IQ,Dahūk,minor,,
Abū Ghurayb,424107.233326923,3685466.3198152366,38,S,Iraq,IQ,Baghdād,minor,,
