city,utm easting,utm northing,zone number,zone letter,country,iso2,admin,capital,population,population_proper
Punta Alta,580360.2744200558,5696589.779148704,20,H,Argentina,AR,Buenos Aires,minor,57209,54730
General Pico,431494.9521084477,6053872.3477176055,20,H,Argentina,AR,La Pampa,minor,57029,35937
Chivilcoy,772622.0833929643,6134465.052901652,20,H,Argentina,AR,Buenos Aires,minor,54514,32924
Azul,244887.30557878988,5926056.040469149,21,H,Argentina,AR,Buenos Aires,minor,53941,32874
Río Tercero,394966.7334445369,6439843.642522445,20,H,Argentina,AR,Córdoba,,53389,22710
Mercedes,277236.5749910082,6162920.52770928,21,H,Argentina,AR,Buenos Aires,minor,52949,43868
Villa Mercedes,271803.6447939148,6271230.679796558,20,H,Argentina,AR,San Luis,minor,49345,49345
Libertador General San Martín,317892.9733233071,7366055.716224752,20,K,Argentina,AR,Jujuy,minor,49267,45851
Cutral-Có,481898.6683748461,5689097.986537962,19,H,Argentina,AR,Neuquén,,47814,47380
San Lorenzo,326430.0795221054,6886795.143079799,21,J,Argentina,AR,Corrientes,,47626,4041
Tres Arroyos,737630.8146045376,5749191.0016149925,20,H,Argentina,AR,Buenos Aires,minor,47136,22411
Empalme Villa Constitución,744118.6853758764,6316784.1187248975,20,H,Argentina,AR,Santa Fe,,44271,16294
Alta Gracia,364581.24794045143,6497148.050961198,20,J,Argentina,AR,Córdoba,minor,40384,20802
Bell Ville,529199.695552083,6390141.146711964,20,H,Argentina,AR,Córdoba,minor,35105,24105
Nueve de Julio,692132.1148547672,6075616.911497172,20,H,Argentina,AR,Buenos Aires,minor,34718,18714
Chacabuco,731538.9404953506,6163790.995622411,20,H,Argentina,AR,Buenos Aires,minor,34587,18703
Gualeguay,284563.0176730931,6330644.9027378075,21,H,Argentina,AR,Entre Ríos,minor,33120,18706
Río Grande,585022.3368651298,4039327.450239161,19,F,Argentina,AR,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",minor,31095,31095
Mercedes,395091.44309041137,6771384.141782678,21,J,Argentina,AR,Corrientes,minor,30649,15096
Villa Ángela,725552.9865950664,6947923.043303199,20,J,Argentina,AR,Chaco,minor,30051,30051
Coronel Suárez,594332.681455448,5854153.575487271,20,H,Argentina,AR,Buenos Aires,minor,27000,14426
Rawson,329480.7407832048,5203706.325323988,20,G,Argentina,AR,Chubut,admin,26335,23790
Dolores,439029.2119957264,5981096.50346641,21,H,Argentina,AR,Buenos Aires,minor,25190,17983
Victoria,767050.6743925055,6387273.786936957,20,H,Argentina,AR,Entre Ríos,minor,25139,14926
Lincoln,634344.5821887103,6140776.877672112,20,H,Argentina,AR,Buenos Aires,minor,24798,15050
Veinticinco de Mayo,756665.3554642054,6075341.417888591,20,H,Argentina,AR,Buenos Aires,minor,24668,12830
Tunuyán,498572.95963749755,6284796.25826212,19,H,Argentina,AR,Mendoza,minor,22834,22834
Chascomús,408654.05681742745,6062945.88454335,21,H,Argentina,AR,Buenos Aires,minor,21054,21054
Chilecito,646133.5779529427,6773137.520347193,19,J,Argentina,AR,La Rioja,minor,20343,20343
Esquel,310668.51311240875,5246406.64524985,19,G,Argentina,AR,"Buenos Aires, Ciudad Autónoma de",minor,20048,20048
General Martín Miguel de Güemes,292795.58625563956,7270008.3526270725,20,J,Argentina,AR,Salta,minor,19828,19828
Zapala,408565.1069476509,5693884.841700781,19,H,Argentina,AR,Neuquén,minor,19152,19152
Balcarce,389562.84201470215,5810510.78902657,21,H,Argentina,AR,Buenos Aires,minor,18967,18967
Charata,679457.9345059199,6988521.9983560825,20,J,Argentina,AR,Chaco,minor,18297,18297
Lobos,309717.84663383744,6104678.320472965,21,H,Argentina,AR,Buenos Aires,minor,18278,18278
Añatuya,516180.73870975367,6851757.781845901,20,J,Argentina,AR,Santiago del Estero,minor,14133,14133
Mar de Ajó,528834.4473762339,5935665.513249384,21,H,Argentina,AR,Buenos Aires,,13610,13610
Frías,291689.80281987775,6830492.169129033,20,J,Argentina,AR,Santiago del Estero,minor,13594,13594
Joaquín V. González,380665.40282016364,7225302.385234484,20,J,Argentina,AR,Salta,minor,13376,13376
Sunchales,637416.8218662547,6575712.671624844,20,J,Argentina,AR,Santa Fe,,12655,12655
Malargüe,446994.59732533735,6074071.8617687775,19,H,Argentina,AR,Mendoza,minor,11847,11847
Cafayate,201933.96205984498,7113110.806404192,20,J,Argentina,AR,Salta,minor,11785,7171
Río Colorado,405350.48210835335,5683323.936443845,20,H,Argentina,AR,Río Negro,minor,11499,11499
Cerrillos,248774.38324134456,7244013.866963429,20,J,Argentina,AR,Salta,minor,11498,11498
Monte Quemado,517021.9701375952,7145828.368563911,20,J,Argentina,AR,Santiago del Estero,minor,11387,11387
Humahuaca,259438.15239865548,7431792.654874375,20,K,Argentina,AR,Jujuy,minor,11369,11369
Belén,694466.4873236406,6939900.460877342,19,J,Argentina,AR,Catamarca,minor,11359,11359
Benito Juárez,253089.0948025406,5825629.167556386,21,H,Argentina,AR,Buenos Aires,,10609,10609
Choele Choel,268503.18277935253,5650198.005923191,20,H,Argentina,AR,Río Negro,minor,10000,9791
Vera,770337.9692656385,6737890.918057423,20,J,Argentina,AR,Santa Fe,minor,9979,9979
San Justo,730429.6199886221,6591287.50720934,20,J,Argentina,AR,Santa Fe,minor,9607,9607
Castelli,738388.1419598928,7128041.398349108,20,J,Argentina,AR,Chaco,minor,9421,9421
Chamical,758165.9443157573,6638260.896538556,19,J,Argentina,AR,La Rioja,minor,8989,8989
Chos Malal,387484.8288576135,5862426.280965103,19,H,Argentina,AR,Neuquén,minor,8556,8556
San Antonio Oeste,335529.5867421555,5489175.628773532,20,G,Argentina,AR,Río Negro,minor,8492,8492
El Calafate,694612.7490678295,4420324.581345893,18,F,Argentina,AR,Santa Cruz,minor,8000,4658
Las Lomitas,743501.4372585347,7265074.083035475,20,J,Argentina,AR,Formosa,,7683,7683
Carhué,521489.04912841873,5885500.107476078,20,H,Argentina,AR,Buenos Aires,minor,7190,7190
Pedro Luro,527367.0124352726,5627405.687804737,20,H,Argentina,AR,Buenos Aires,,7100,7100
Rinconada,791515.3533484996,7515626.240216318,19,K,Argentina,AR,Jujuy,minor,6692,5727
Ingeniero Guillermo N. Juárez,617063.2580237697,7356368.775432691,20,K,Argentina,AR,Formosa,minor,6453,6453
Chepes,728308.3019163937,6529119.579414876,19,J,Argentina,AR,La Rioja,minor,6020,6020
Ingeniero Jacobacci,454420.61619927944,5423057.15441303,19,G,Argentina,AR,Río Negro,,5719,5719
Veintiocho de Noviembre,686782.6668607931,4274436.093424946,18,F,Argentina,AR,Santa Cruz,,5300,5300
Sarmiento,494543.0183186415,4951708.053231236,19,G,Argentina,AR,Chubut,minor,5185,5185
Abra Pampa,222972.21301281475,7484902.173518236,20,K,Argentina,AR,Jujuy,minor,4480,4480
Victorica,281039.32123204286,5989448.164473634,20,H,Argentina,AR,La Pampa,minor,4458,4458
La Paz,634790.969392732,6296673.928456016,19,H,Argentina,AR,Mendoza,minor,4400,4400
Comandante Fontana,230022.84018004674,7195304.23987367,21,J,Argentina,AR,Formosa,minor,4277,4277
El Maitén,320674.19351791416,5342485.34014691,19,G,Argentina,AR,"Buenos Aires, Ciudad Autónoma de",,4269,4269
San Antonio de los Cobres,772315.3305446482,7319018.0469219135,19,J,Argentina,AR,Salta,minor,4000,4000
Perito Moreno,352172.73813532625,4838593.374114813,19,G,Argentina,AR,Santa Cruz,minor,3766,3766
Darregueira,485826.1082931192,5828686.548172503,20,H,Argentina,AR,Buenos Aires,,3412,3412
Puerto Deseado,283103.55508890364,4707392.176708056,20,G,Argentina,AR,Santa Cruz,minor,3305,3305
General Conesa,377827.590400295,5560159.229753602,20,G,Argentina,AR,Río Negro,minor,2958,2958
Pampa del Infierno,681936.3374584982,7067076.181123092,20,J,Argentina,AR,Chaco,minor,2921,2921
Villalonga,532662.599499444,5581480.34235501,20,H,Argentina,AR,Buenos Aires,,2838,2838
Chumbicha,769743.9546146484,6805014.407272987,19,J,Argentina,AR,Catamarca,minor,2572,2572
Gobernador Gregores,408307.5004562928,4599520.618637013,19,F,Argentina,AR,Santa Cruz,minor,2519,2519
Uspallata,467274.54129085067,6393922.663956765,19,H,Argentina,AR,Mendoza,,2390,2390
San Julián,592507.0273511126,4537798.805857985,19,F,Argentina,AR,Santa Cruz,minor,2347,2347
Río Mayo,402042.34790764836,4940099.143102466,19,G,Argentina,AR,Chubut,,1825,1825
Trancas,272209.4494887856,7096690.57751368,20,J,Argentina,AR,Tucumán,minor,1599,1599
Alto Río Senguer,356672.9533437179,5010878.643819977,19,G,Argentina,AR,Chubut,minor,1548,1548
Sierra Colorada,605214.2042574172,5506582.049957177,19,G,Argentina,AR,Río Negro,minor,1522,1522
Villa Rumipal,360459.9063829154,6437776.134660508,20,H,Argentina,AR,Córdoba,,1269,1269
Las Lajas,380797.4215080988,5735244.542139027,19,H,Argentina,AR,Neuquén,minor,1218,1218
Los Blancos,540809.4177518224,7390000.846893404,20,K,Argentina,AR,Salta,,1145,1145
