city,x,y,country,iso2,admin,capital,population,population_proper
Thanh Hóa,11773891.51334173,2249353.171430874,Vietnam,VN,Thanh Hóa,admin,,
Đinh Văn,12049535.493108477,1321390.8430988835,Vietnam,VN,Lâm Đồng,minor,,
Quảng Hà,11995333.921721742,2445689.6440353063,Vietnam,VN,Quảng Ninh,minor,,
Minh Long,12100793.665839147,1681385.3649940672,Vietnam,VN,Quảng Ngãi,minor,,
Thị Trấn Thất Khê,11852586.155690257,2542198.999877658,Vietnam,VN,Lạng Sơn,minor,,
Vĩnh Thạnh,12109758.33575222,1586706.0978614124,Vietnam,VN,Bình Định,minor,,
Trà Bồng,12080082.229299096,1718685.3413518795,Vietnam,VN,Quảng Ngãi,minor,,
Cầu Gồ,11813951.390576562,2448821.8778454848,Vietnam,VN,Bắc Giang,minor,,
Thành Phố Sơn La,11568190.126237854,2430745.2872765786,Vietnam,VN,Sơn La,admin,,
Thị Trấn Na Sầm,11868338.642873941,2518297.1152860415,Vietnam,VN,Lạng Sơn,minor,,
Hương Sơn,11797432.80265724,2446830.9435201716,Vietnam,VN,Thái Nguyên,minor,,
Quan Sơn,11682447.561032142,2303749.322153439,Vietnam,VN,Thanh Hóa,minor,,
An Dương,11868138.379110005,2375647.489182745,Vietnam,VN,Hải Phòng,minor,,
Đông Thành,11833944.927720487,1219884.7504255292,Vietnam,VN,Long An,minor,,
Gia Bình,11819311.75801673,2398960.547808485,Vietnam,VN,Bắc Ninh,minor,,
Ba Đồn,11847015.060454017,2008719.3681470368,Vietnam,VN,Quảng Bình,minor,,
Biên Hòa,11891628.572779236,1225834.9547039066,Vietnam,VN,Đồng Nai,admin,,
Hưng Yên,11805556.676456349,2349761.11817216,Vietnam,VN,Hưng Yên,admin,,
Thủ Thừa,11844624.585708722,1187038.3811054353,Vietnam,VN,Long An,minor,,
Hồ Xá,11911764.153593414,1928784.2323805592,Vietnam,VN,Quảng Trị,minor,,
Thị Trấn Bảo Lạc,11764294.993998917,2625881.1064789533,Vietnam,VN,Cao Bằng,minor,,
Kiên Lương,11649157.13335194,1151259.9018841572,Vietnam,VN,Kiến Giang,minor,,
Quốc Oai,11759888.523275355,2390708.5309997033,Vietnam,VN,Hà Nội,minor,,
Thị Trấn Xuân Hoà,11808478.36781171,2620223.090875666,Vietnam,VN,Cao Bằng,minor,,
Thiên Tồn,11794520.016861143,2308491.002700258,Vietnam,VN,Ninh Bình,minor,,
Liên Hương,12103062.91365897,1257928.956866409,Vietnam,VN,Bình Thuận,minor,,
Hương Trà,11964118.044071963,1865647.4390708995,Vietnam,VN,Thừa Thiên-Huế,minor,,
Hòa Mạc,11798641.621007763,2349209.1534045124,Vietnam,VN,Hà Nam,minor,,
Tri Tôn,11688628.130480476,1166419.4176700034,Vietnam,VN,An Giang,minor,,
Nghi Xuân,11772675.681863287,2115188.955646421,Vietnam,VN,Hà Tĩnh,minor,,
Thứ Mười Một,11682591.163175266,1074994.8740808037,Vietnam,VN,Kiến Giang,minor,,
Chợ Mới,11733564.803287469,1181253.562312467,Vietnam,VN,An Giang,minor,,
Chợ Lách,11813103.915293153,1148327.8285362558,Vietnam,VN,Bến Tre,minor,,
Bắc Ninh,11808361.371026887,2414080.5209834254,Vietnam,VN,Bắc Ninh,admin,,
Kon Dơng,12050347.457474323,1578675.5759013956,Vietnam,VN,Gia Lai,minor,,
Tân Phú,11959781.704627603,1262990.5043846066,Vietnam,VN,Đồng Nai,minor,,
Quận Mười Một,11871505.905025993,1205334.9443308748,Vietnam,VN,Hồ Chí Minh,minor,,
Quận Mười,11874040.872470336,1205834.0926114365,Vietnam,VN,Hồ Chí Minh,minor,,
Quận Tân Phú,11870780.992501944,1207596.4107216294,Vietnam,VN,Hồ Chí Minh,minor,,
Quận Ba,11876262.364228606,1206594.330429859,Vietnam,VN,Hồ Chí Minh,minor,,
Quận Bình Thạnh,11877418.417140493,1209802.2697039358,Vietnam,VN,Hồ Chí Minh,minor,,
Kim Tân,11763635.426015968,2288500.7808977095,Vietnam,VN,Thanh Hóa,minor,,
Ngô Đồng,11849233.212627564,2306581.841288964,Vietnam,VN,Nam Định,minor,,
Mù Cang Chải,11587194.589706082,2493675.8411565525,Vietnam,VN,Yên Bái,minor,,
Thị Trấn Nguyên Bình,11795395.989934195,2589740.7869808273,Vietnam,VN,Cao Bằng,minor,,
Tánh Linh,11986988.52213595,1241657.3846002806,Vietnam,VN,Bình Thuận,minor,,
Đắk Mâm,12007194.234229328,1397863.6466892732,Vietnam,VN,Đắk Nông,minor,,
